67,21585920,1,15278080,0,1885040640,81,1571727494544
68,23986176,1,15278080,0,2000093184,111,1571727495551
69,24043520,1,15278080,0,2273660928,131,1571727496546
70,23433216,1,15278080,0,2375090176,132,1571727497552
71,23363584,0,15278080,0,2359099392,108,1571727498554
72,21078016,1,15278080,0,1825136640,65,1571727499803
73,21209088,0,15278080,0,1793581056,3,1571727501315
74,22073344,2,15278080,0,1757401088,7,1571727502774
75,21630976,0,15278080,0,1749307392,0,1571727502885
76,21753856,0,15278080,0,1697538048,23,1571727503603
77,21716992,1,15278080,0,1622462464,62,1571727504582
78,21594112,0,15278080,0,1565671424,47,1571727505569
79,21372928,1,15278080,0,1506349056,64,1571727506581
80,21286912,0,15278080,0,1440468992,79,1571727507580
81,22495232,2,15278080,0,1456050176,64,1571727508593
82,21929984,0,15278080,0,1454657536,43,1571727509852
83,21319680,1,15278080,0,1448976384,27,1571727510588
84,21356544,0,15278080,0,1439731712,56,1571727511622
85,21221376,1,15278080,0,1391755264,50,1571727512586
86,21209088,0,15278080,0,1363337216,48,1571727513601
87,21680128,1,15278080,0,1359761408,52,1571727514588
88,21753856,0,15278080,0,1365790720,57,1571727515586
89,21852160,0,15278080,0,1348415488,48,1571727516600
90,20766720,1,15278080,0,1286684672,46,1571727517594
91,17985536,0,12603392,0,1287929856,49,1571727518618
92,17657856,1,12279808,0,1278738432,32,1571727519605
93,17649664,0,12251136,0,1237213184,39,1571727520597
94,17682432,0,12251136,0,1241927680,48,1571727521592
95,14082048,1,8634368,0,1208176640,39,1571727522600
96,14028800,0,8634368,0,1174650880,38,1571727523603
97,13582336,1,8634368,0,1130168320,43,1571727524600
98,13623296,0,8634368,0,1090609152,44,1571727525639
99,13635584,1,8634368,0,1052340224,39,1571727526615
100,13635584,0,8634368,0,1044279296,52,1571727527614
101,14028800,1,8634368,0,1062637568,51,1571727528623
102,16302080,2,8634368,0,1066373120,46,1571727529616
103,16420864,0,8634368,0,1070051328,50,1571727530632
104,16498688,1,8634368,0,1084727296,49,1571727531629
105,16326656,0,8634368,0,1085509632,47,1571727532612
106,16240640,1,8634368,0,1101631488,50,1571727533634
107,16355328,0,9076736,1,1123176448,47,1571727534624
108,16293888,0,9076736,0,1146306560,49,1571727535614
109,16314368,1,9076736,0,1159659520,43,1571727536674
110,16310272,0,9076736,0,1179525120,52,1571727537620
111,16347136,1,9076736,0,1161871360,36,1571727538640
112,16338944,0,9076736,0,1137639424,40,1571727539641
113,16351232,1,9076736,0,1140977664,48,1571727540640
114,16310272,0,9076736,0,1157545984,43,1571727541660
115,16379904,1,9076736,0,1173422080,43,1571727542654
116,16207872,0,9076736,0,1188937728,42,1571727543638
117,16449536,1,9076736,0,1212682240,48,1571727544648
118,14417920,0,9072640,0,1226407936,47,1571727545650
119,14503936,1,9072640,0,1228615680,45,1571727546668
120,14397440,0,9072640,0,1227354112,48,1571727547677
121,14397440,0,9072640,0,1217667072,40,1571727548670
122,14381056,1,9072640,0,1217388544,49,1571727549646
123,14389248,0,9072640,0,1211682816,42,1571727550655
124,14336000,1,8634368,0,1209098240,44,1571727551648
125,14307328,0,8634368,0,1216180224,50,1571727552673
126,14372864,1,8634368,0,1230786560,49,1571727553696
127,19169280,6,8634368,0,1246470144,44,1571727554671
128,31940608,11,8634368,0,1270181888,44,1571727555659
129,32014336,1,8634368,0,1285386240,41,1571727556659
130,32083968,0,8634368,0,1294053376,43,1571727557690
131,32161792,0,8634368,0,1281855488,36,1571727558707
132,32120832,1,8634368,0,1257201664,33,1571727559701
133,32104448,0,8634368,0,1259515904,41,1571727560665
134,32636928,1,8634368,0,1260318720,45,1571727561675
135,32669696,1,8634368,0,1250660352,42,1571727562661
136,32473088,0,8634368,0,1217527808,41,1571727563675
137,32460800,0,8634368,0,1199980544,40,1571727564668
138,29171712,1,5337088,0,1188757504,40,1571727565666
139,29085696,0,5332992,0,1108365312,48,1571727566676
140,29081600,1,5332992,0,1093103616,40,1571727567674
141,27783168,0,4235264,0,1092399104,49,1571727568670
142,27824128,1,4206592,0,1116897280,40,1571727569700
143,27889664,0,4206592,0,1117331456,45,1571727570675
144,28008448,1,4206592,0,1128800256,45,1571727571676
145,28090368,0,4206592,0,1118502912,48,1571727572686
146,28160000,1,4206592,0,1121492992,50,1571727573671
147,11350016,0,4206592,0,1134440448,51,1571727574684
148,11366400,1,5996544,1,1139376128,48,1571727575700
149,11620352,0,9375744,3,1125740544,45,1571727576707
150,11669504,1,9375744,0,1139269632,43,1571727577702
151,11669504,0,9789440,0,1158336512,44,1571727578676
152,11694080,1,9818112,0,1181204480,51,1571727579701
153,11935744,0,10162176,1,1200021504,47,1571727580674
154,11575296,1,10420224,0,1159770112,46,1571727581687
155,11653120,0,10387456,0,1156440064,48,1571727582704
156,11710464,1,10424320,1,1158090752,44,1571727583710
157,11788288,0,10399744,0,1161904128,40,1571727584689
158,11866112,1,10362880,0,1181614080,50,1571727585705
159,11939840,0,10338304,0,1191890944,52,1571727586725
160,11804672,0,10309632,0,1211514880,48,1571727587712
161,11849728,1,10309632,0,1230344192,50,1571727588723
162,11427840,0,10260480,0,1205035008,46,1571727589712
163,11489280,1,10256384,0,1216278528,55,1571727590707
164,11464704,0,10256384,0,1203236864,45,1571727591742
165,11481088,0,10256384,0,1222684672,40,1571727592710
166,10694656,1,5804032,0,1048006656,46,1571727593717
167,10788864,1,5632000,0,1048666112,24,1571727594720
168,10862592,0,5459968,0,1025589248,36,1571727595816
169,10665984,1,5189632,0,1012273152,30,1571727596753
170,10678272,0,5099520,0,1016328192,35,1571727597735
171,10588160,0,4943872,0,1017810944,37,1571727598850
172,10526720,1,4923392,0,1006698496,27,1571727599786
173,10526720,0,4870144,0,985395200,29,1571727600796
174,10539008,1,4849664,0,971112448,37,1571727601768
175,10620928,0,4841472,0,950779904,41,1571727602771
176,10600448,1,4837376,0,937336832,41,1571727603846
177,10653696,0,4833280,0,917876736,34,1571727604762
178,10690560,1,4833280,0,908496896,36,1571727605756
179,10551296,0,4833280,0,911818752,39,1571727606754
180,10629120,1,4833280,0,919093248,38,1571727607754
181,10706944,0,4833280,0,910376960,38,1571727608766
182,10784768,0,4833280,0,911200256,42,1571727609766
183,10866688,1,4833280,0,910151680,34,1571727610825
184,10940416,0,4833280,0,900534272,35,1571727611838
185,10993664,0,4833280,0,892719104,33,1571727612785
186,10534912,1,4833280,0,901222400,38,1571727613765
187,10608640,0,4833280,0,916369408,39,1571727614769
188,10674176,1,4833280,0,922914816,41,1571727615820
189,10702848,0,4833280,0,924729344,37,1571727616774
190,10633216,0,4833280,0,915304448,47,1571727617792
191,10608640,1,4833280,0,918323200,43,1571727618778
192,10502144,0,4833280,0,940224512,55,1571727619780
193,10592256,1,4833280,0,957345792,46,1571727620799
194,10665984,0,4833280,0,970977280,47,1571727621793
195,10739712,1,4833280,0,986542080,47,1571727622786
196,10809344,0,4833280,0,1000755200,45,1571727623801
197,10883072,1,4833280,0,1024270336,48,1571727624809
198,10952704,0,4833280,0,1037811712,48,1571727625803
199,10887168,0,4833280,0,1057001472,48,1571727626806
200,10665984,1,4833280,0,1059803136,49,1571727627820
201,10727424,0,4833280,0,1060106240,15.5,1571727629274
202,10809344,0,4833280,0,1059172352,0,1571727629857
203,10903552,1,4833280,0,1055850496,18,1571727630943
204,10948608,0,4833280,0,1065201664,38,1571727631815
205,10534912,1,4833280,0,1056333824,47,1571727632838
206,10604544,0,4833280,0,1065095168,46,1571727633831
207,10682368,0,4833280,0,1067708416,47,1571727634815
208,10735616,1,4833280,0,1086152704,44,1571727635834
209,10833920,0,4833280,0,1103572992,37,1571727636865
210,10911744,1,4833280,0,1103171584,34,1571727637864
211,10784768,0,4833280,0,1082200064,38,1571727638850
212,10633216,1,4833280,0,1058000896,43,1571727639880
213,10645504,0,4833280,0,1070321664,47,1571727640855
214,10657792,0,4833280,0,1089871872,50,1571727641868
215,10743808,1,4833280,0,1098170368,47,1571727642879
216,10477568,0,4833280,0,1099427840,45,1571727643857
217,10543104,0,4833280,0,1113038848,49,1571727644865
218,10555392,1,4833280,0,1097224192,43,1571727645881
219,10625024,1,4833280,0,1101193216,45,1571727646857
220,10698752,0,4833280,0,1102229504,46,1571727647854
221,10776576,0,4833280,0,1096597504,46,1571727648861
222,10854400,1,4833280,0,1080365056,45,1571727649877
223,10924032,0,4833280,0,1091072000,48,1571727650877
224,10981376,1,4833280,0,1076527104,43,1571727651871
225,10907648,0,4833280,0,1077075968,45,1571727652868
226,10870784,0,4833280,0,1094037504,43,1571727653885
